pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
Europe	chr6	12240001	12260000	0.0065288086154773	19238	179735	27529525	83627639
Japan	chr6	12240001	12260000	0.0060511386586323	19238	26891	4443957	13755191
Japan	chr6	12260001	12280000	0.0038778918273672	19634	17588	4535454	14038310
Europe	chr6	12260001	12280000	0.0052778566139101	19634	148288	28096254	85348998
Europe	chr6	12280001	12300000	0.0031823401610443	19739	89890	28246509	85805433
Japan	chr6	12280001	12300000	0.0019284125368526	19739	8793	4559709	14113385
Europe	chr6	12300001	12320000	0.004296324585559	19557	120237	27986014	85014332
Japan	chr6	12300001	12320000	0.0041204896244012	19557	18615	4517667	13983255
Japan	chr6	12320001	12340000	0.0037005370424716	19428	16607	4487727	13891161
Europe	chr6	12320001	12340000	0.0037571156102864	19428	104451	27800848	84454136
Japan	chr6	12340001	12360000	0.006011657798782	18997	26381	4388307	13582855
Europe	chr6	12340001	12360000	0.0054571965492001	18997	148352	27184654	82580012
Japan	chr6	12360001	12380000	0.0034988556964893	19563	15811	4518906	13987692
Europe	chr6	12360001	12380000	0.004206373432724	19563	117750	27993235	85041779
Japan	chr6	12380001	12400000	0.0042423452620087	19732	19337	4558092	14108380
Europe	chr6	12380001	12400000	0.0034559887963419	19732	97585	28236492	85775004
Europe	chr6	12400001	12420000	0.0044812120002554	19454	124751	27838674	84566538
Japan	chr6	12400001	12420000	0.0042862794996032	19454	19262	4493874	13909610
Europe	chr6	12420001	12440000	0.0072095140153649	19334	199463	27666636	84045216
Japan	chr6	12420001	12440000	0.0090485012384257	19334	40412	4466154	13823810
Japan	chr6	12440001	12460000	0.0060075398437243	19248	26711	4446246	13762362
Europe	chr6	12440001	12460000	0.007945314118446	19248	218844	27543782	83671162
Japan	chr6	12460001	12480000	0.0047987229762954	19271	21362	4451601	13778765
Europe	chr6	12460001	12480000	0.0056110206546437	19271	154734	27576801	83771037
Europe	chr6	12480001	12500000	0.007648036306048	18983	207756	27164620	82519154
Japan	chr6	12480001	12500000	0.0066614626483983	18983	29211	4385073	13572845
Japan	chr6	12500001	12520000	0.0094891426388698	18881	41387	4361511	13499915
Europe	chr6	12500001	12520000	0.010106427668603	18881	273059	27018350	82076068
Japan	chr6	12520001	12540000	0.0095536012584298	19061	42064	4402947	13628759
Europe	chr6	12520001	12540000	0.0103219809251619	19061	281533	27275094	82859364
Japan	chr6	12540001	12560000	0.0034582043009009	19224	15357	4440744	13745160
Europe	chr6	12540001	12560000	0.0029729069710548	19224	81783	27509438	83566834
Japan	chr6	12560001	12580000	0.0046118463362338	19346	20610	4468926	13832390
Europe	chr6	12560001	12580000	0.0049045434918191	19346	135778	27684126	84097062
Europe	chr6	12580001	12600000	0.003859520626101	19435	107339	27811485	84483945
Japan	chr6	12580001	12600000	0.004434361624997	19435	19908	4489485	13896025
Japan	chr6	12600001	12620000	0.00451084810365	19283	20093	4454373	13787345
Europe	chr6	12600001	12620000	0.0047477216585844	19283	131008	27593867	83823307
Japan	chr6	12620001	12640000	0.0052272119923873	19423	23453	4486713	13887445
Europe	chr6	12620001	12640000	0.0045920904754868	19423	127634	27794313	84431781
Japan	chr6	12640001	12660000	0.0018416929781253	19834	8438	4581654	14181310
Europe	chr6	12640001	12660000	0.0014612928624326	19834	41475	28382401	86218451
Japan	chr6	12660001	12680000	0.0028808478180777	19718	13121	4554562	14098666
Europe	chr6	12660001	12680000	0.0027985736850643	19718	78962	28215087	85715517
Europe	chr6	12680001	12700000	0.0059681012116166	19726	168467	28227906	85748922
Japan	chr6	12680001	12700000	0.0056525481345515	19726	25757	4556706	14104090
Europe	chr6	12700001	12720000	0.0041062581922486	19541	114824	27963171	84944727
Japan	chr6	12700001	12720000	0.0047562101673767	19541	21469	4513888	13971898
Japan	chr6	12720001	12740000	0.0013962180960192	19617	6327	4531527	14026155
Europe	chr6	12720001	12740000	0.0014576894937564	19617	40920	28071822	85275204
Europe	chr6	12740001	12760000	0.0023768584498128	19308	65672	27629748	83931876
Japan	chr6	12740001	12760000	0.0030335459057555	19308	13530	4460127	13805241
Europe	chr6	12760001	12780000	0.0035540920296356	19405	98692	27768555	84353535
Japan	chr6	12760001	12780000	0.002795057729353	19405	12529	4482555	13874575
Europe	chr6	12780001	12800000	0.0035985866080407	19642	101148	28107702	85383774
Japan	chr6	12780001	12800000	0.003341853815329	19642	15163	4537302	14044030
Europe	chr6	12800001	12820000	0.0008900908306345	19696	25087	28184764	85618724
Japan	chr6	12800001	12820000	0.000752784312898	19696	3425	4549776	14082640
Japan	chr6	12820001	12840000	0.0035558484307417	19091	15681	4409918	13650168
Europe	chr6	12820001	12840000	0.0036826435058692	19091	100605	27318691	82989107
Europe	chr6	12840001	12860000	0.0021946849461083	19364	60814	27709672	84175520
Japan	chr6	12840001	12860000	0.0020348663688366	19364	9102	4473021	13845323
Europe	chr6	12860001	12880000	0.0037706082997598	19345	104380	27682536	84092874
Japan	chr6	12860001	12880000	0.0023731872139252	19345	10605	4468674	13831696
Europe	chr6	12880001	12900000	0.0033480114261876	19281	92375	27591005	83814613
Japan	chr6	12880001	12900000	0.0017609242753166	19281	7843	4453911	13785915
Europe	chr6	12900001	12920000	0.0074595296143293	19359	206647	27702417	84153885
Japan	chr6	12900001	12920000	0.0068740556279709	19359	30740	4471887	13841727
Japan	chr6	12920001	12940000	0.0034593808975059	19170	15319	4428249	13706571
Europe	chr6	12920001	12940000	0.0043360768116075	19170	118945	27431479	83332781
Europe	chr6	12940001	12960000	0.0018125662095227	19526	50646	27941600	84879628
Japan	chr6	12940001	12960000	0.0013836585074933	19526	6241	4510506	13961090
Japan	chr6	12960001	12980000	0.0038849099713147	18911	16971	4368441	13521365
Europe	chr6	12960001	12980000	0.0048171148535474	18911	130357	27061219	82206539
Europe	chr6	12980001	13000000	0.0024973542885695	19268	68857	27571979	83758525
Japan	chr6	12980001	13000000	0.0025781377959045	19268	11475	4450887	13776641
Europe	chr6	13000001	13020000	0.0008967698657465	19465	24979	27854415	84614355
Japan	chr6	13000001	13020000	0.0006965646817686	19465	3132	4496352	13917538
Europe	chr6	13020001	13040000	0.0004493068996284	19796	12728	28328076	86053212
Japan	chr6	13020001	13040000	0.0005875952026689	19796	2687	4572876	14154140
Europe	chr6	13040001	13060000	0.0031236463744663	19737	88223	28243594	85796792
Japan	chr6	13040001	13060000	0.0025098442791101	19737	11443	4559247	14111955
Europe	chr6	13060001	13080000	0.0048706171963498	19496	135884	27898723	84749165
Japan	chr6	13060001	13080000	0.0044402492596994	19496	19997	4503576	13939640
Europe	chr6	13080001	13100000	0.0089467189629934	18911	242111	27061429	82206329
Japan	chr6	13080001	13100000	0.0057054953507217	18911	24924	4368420	13521386
Japan	chr6	13100001	13120000	0.0064547546415278	18864	28127	4357563	13487781
Europe	chr6	13100001	13120000	0.0097028382606033	18864	261916	26993751	82002441
Japan	chr6	13120001	13140000	0.0067390964195573	19090	29718	4409790	13649350
Europe	chr6	13120001	13140000	0.0070140415909417	19090	191607	27317631	82984389
Japan	chr6	13140001	13160000	0.0051107459585301	18684	22058	4316004	13359060
Europe	chr6	13140001	13160000	0.007778989912485	18684	207980	26736119	81220033
Japan	chr6	13160001	13180000	0.0084172354792497	18905	36758	4366992	13517138
Europe	chr6	13160001	13180000	0.0101030390439134	18905	273317	27052949	82180141
Europe	chr6	13180001	13200000	0.0083379960223201	18667	222725	26712054	81145872
Japan	chr6	13180001	13200000	0.0083308287276417	18667	35923	4312056	13346926
Japan	chr6	13200001	13220000	0.0091680162372466	18787	39786	4339652	13432850
Europe	chr6	13200001	13220000	0.0103999425957629	18787	279582	26883033	81668253
Japan	chr6	13220001	13240000	0.0033675711959343	19483	15156	4500573	13930345
Europe	chr6	13220001	13240000	0.0040044227846075	19483	111644	27880173	84692601
Japan	chr6	13240001	13260000	0.0069930403962722	19032	30744	4396371	13607901
Europe	chr6	13240001	13260000	0.0085355893300011	19032	232465	27234792	82732104
Japan	chr6	13260001	13280000	0.003743299534875	18986	16417	4385703	13575053
Europe	chr6	13260001	13280000	0.0075273162382315	18986	204509	27168913	82532195
Europe	chr6	13280001	13300000	0.0021259463419343	19702	59938	28193562	85644594
Japan	chr6	13280001	13300000	0.0014218412481617	19702	6471	4551141	14086951
Europe	chr6	13300001	13320000	0.0061756398118892	19337	170887	27671141	84058045
Japan	chr6	13300001	13320000	0.0038176816891198	19337	17053	4466847	13825955
Europe	chr6	13320001	13340000	0.0052639901361918	19286	145277	27598266	83836242
Japan	chr6	13320001	13340000	0.0028329546632979	19286	12621	4455066	13789490
Europe	chr6	13340001	13360000	0.0125253674686653	18885	338489	27024277	82093253
Japan	chr6	13340001	13360000	0.0074630338331688	18885	32557	4362435	13502775
Japan	chr6	13360001	13380000	0.0049442118623198	19196	21924	4434276	13725140
Europe	chr6	13360001	13380000	0.0068444234432751	19196	188012	27469370	83445118
Europe	chr6	13380001	13400000	0.0064216382815158	19004	174634	27194618	82610494
Japan	chr6	13380001	13400000	0.005085509453011	19004	22325	4389924	13587860
Europe	chr6	13400001	13420000	0.00993806787832	18930	269198	27087559	82289981
Japan	chr6	13400001	13420000	0.0077734136036453	18930	33991	4372725	13535055
Europe	chr6	13420001	13440000	0.0086658245658437	19085	236666	27310269	82962861
Japan	chr6	13420001	13440000	0.0065789697529347	19085	29004	4408593	13645817
Europe	chr6	13440001	13460000	0.0059986857691524	19508	167459	27915948	84801276
Japan	chr6	13440001	13460000	0.004585975162149	19508	20666	4506348	13948220
Europe	chr6	13460001	13480000	0.0053214697655052	19583	149125	28023273	85127301
Japan	chr6	13460001	13480000	0.0053969418213915	19583	24414	4523673	14001845
Europe	chr6	13480001	13500000	0.007686034322242	19066	209695	27282600	82880748
Japan	chr6	13480001	13500000	0.0052164293684019	19066	22974	4404162	13632274
Europe	chr6	13500001	13520000	0.0098548369357829	18510	261018	26486283	80464497
Japan	chr6	13500001	13520000	0.0063845840092353	18510	27299	4275768	13234692
Japan	chr6	13520001	13540000	0.0079063107955271	18711	34170	4321864	13378742
Europe	chr6	13520001	13540000	0.0091711485211831	18711	245549	26774073	81338085
Japan	chr6	13540001	13560000	0.0034896029627698	19332	15583	4465551	13822521
Europe	chr6	13540001	13560000	0.00450273762124	19332	124562	27663615	84036681
Europe	chr6	13560001	13580000	0.0030912993566805	19417	85894	27785727	84405699
Japan	chr6	13560001	13580000	0.0043452796195238	19417	19490	4485327	13883155
Europe	chr6	13580001	13600000	0.0024321751869608	19788	68871	28316628	86018436
Japan	chr6	13580001	13600000	0.0023036393563986	19788	10530	4571028	14148420
Europe	chr6	13600001	13620000	0.0051811239291176	19627	145518	28086184	85318622
Japan	chr6	13600001	13620000	0.0039811753267706	19627	18050	4533837	14033305
Europe	chr6	13620001	13640000	0.0073419082562703	19243	202171	27536574	83649480
Japan	chr6	13620001	13640000	0.0057865535181961	19243	25722	4445133	13758745
Europe	chr6	13640001	13660000	0.0025157839353016	19199	69117	27473345	83458477
Japan	chr6	13640001	13660000	0.0023649425676132	19199	10488	4434780	13727474
Europe	chr6	13660001	13680000	0.0063516594605798	19218	174670	27499900	83541704
Japan	chr6	13660001	13680000	0.0046357107184957	19218	20579	4439233	13740995
Europe	chr6	13680001	13700000	0.0055530125988114	19447	154532	27828498	84536268
Japan	chr6	13680001	13700000	0.0044817115316421	19447	20133	4492257	13904605
Japan	chr6	13700001	13720000	0.0026300561100581	19727	11985	4556937	14104805
Europe	chr6	13700001	13720000	0.0025249666268545	19727	71278	28229284	85753322
Europe	chr6	13720001	13740000	0.0036247769926547	19561	101464	27991791	85031667
Japan	chr6	13720001	13740000	0.0023757405793089	19561	10735	4518591	13986115
Europe	chr6	13740001	13760000	0.0023443637103991	19626	65841	28084806	85314222
Japan	chr6	13740001	13760000	0.0009277383169159	19626	4206	4533606	14032590
Europe	chr6	13760001	13780000	0.0035019715862686	19344	96939	27681264	84088368
Japan	chr6	13760001	13780000	0.0020141149173407	19344	9000	4468464	13830960
Europe	chr6	13780001	13800000	0.0110162180474526	18804	296429	26908418	81741094
Japan	chr6	13780001	13800000	0.0099811151913471	18804	43355	4343703	13444881
Japan	chr6	13800001	13820000	0.0050125076145059	19216	22250	4438896	13739440
Europe	chr6	13800001	13820000	0.005234845257897	19216	143948	27498043	83532005
Japan	chr6	13820001	13840000	0.0010704415109835	19703	4872	4551393	14087645
Europe	chr6	13820001	13840000	0.0016298283883241	19703	45953	28194993	85648941
Japan	chr6	13840001	13860000	0.001526852711303	19756	6968	4563636	14125540
Europe	chr6	13840001	13860000	0.0018633336488528	19756	52678	28270836	85879332
Japan	chr6	13860001	13880000	0.0023491798721156	19620	10647	4532220	14028300
Europe	chr6	13860001	13880000	0.0035843144126951	19620	100634	28076220	85288140
Japan	chr6	13880001	13900000	0.0032661840595034	19160	14456	4425960	13699400
Europe	chr6	13880001	13900000	0.0051095272009596	19160	140092	27417801	83288679
Japan	chr6	13900001	13920000	0.002889262064869	19481	13002	4500111	13928915
Europe	chr6	13900001	13920000	0.0043210408636614	19481	120459	27877311	84683907
Japan	chr6	13920001	13940000	0.0052856754104241	19042	23250	4398681	13615051
Europe	chr6	13920001	13940000	0.0057436943993162	19042	156506	27248316	82776360
Europe	chr6	13940001	13960000	0.0052498559712806	19093	143431	27320940	82998414
Japan	chr6	13940001	13960000	0.0052546453182434	19093	23174	4410193	13651785
Europe	chr6	13960001	13980000	0.0071500289010331	19103	195456	27336393	83040741
Japan	chr6	13960001	13980000	0.0056569614754193	19103	24963	4412793	13658645
Europe	chr6	13980001	14000000	0.0063932603784926	19224	175875	27509438	83566834
Japan	chr6	13980001	14000000	0.0055663160189333	19224	24718	4440639	13745265
Europe	chr6	14000001	14020000	0.0063324167097752	19096	173042	27326376	83010312
Japan	chr6	14000001	14020000	0.0052126689118729	19096	22994	4411176	13653640
Europe	chr6	14020001	14040000	0.0145339008861864	18677	388436	26726204	81189502
Japan	chr6	14020001	14040000	0.0106114727306567	18677	45782	4314387	13354055
Europe	chr6	14040001	14060000	0.0074885667440695	18774	201184	26865488	81610684
Japan	chr6	14040001	14060000	0.006478518463178	18774	28096	4336794	13423410
Japan	chr6	14060001	14080000	0.0020494652176697	19399	9184	4481169	13870285
Europe	chr6	14060001	14080000	0.0029305147999264	19399	81351	27759969	84327453
Europe	chr6	14080001	14100000	0.0082288244339478	18847	221931	26969952	81928014
Japan	chr6	14080001	14100000	0.0064081759311769	18847	27899	4353657	13475605
Japan	chr6	14100001	14120000	0.0114528343813247	18742	49582	4329234	13400698
Europe	chr6	14100001	14120000	0.0132523463579538	18742	355412	26818798	81472478
Japan	chr6	14120001	14140000	0.0059058722087371	18325	25000	4233075	13102375
Europe	chr6	14120001	14140000	0.0080279341524446	18325	210515	26222811	79659039
Japan	chr6	14140001	14160000	0.00295943732049	19493	13326	4502883	13937495
Europe	chr6	14140001	14160000	0.0039972420352798	19493	111501	27894483	84736071
Europe	chr6	14160001	14180000	0.0091590166813071	18999	249008	27187198	82589024
Japan	chr6	14160001	14180000	0.0029602833960958	18999	12992	4388769	13584285
Japan	chr6	14180001	14200000	0.007676538299666	19605	34765	4528734	14017596
Europe	chr6	14180001	14200000	0.0098676625202669	19605	276824	28053655	85224035
Japan	chr6	14200001	14220000	0.0070760369138653	19528	31918	4510717	13962771
Europe	chr6	14200001	14220000	0.0097990824339708	19528	273827	27944147	84888637
Japan	chr6	14220001	14240000	0.0077197890141464	19406	34606	4482765	13875311
Europe	chr6	14220001	14240000	0.0086135005090183	19406	239181	27768153	84359715
Europe	chr6	14240001	14260000	0.0021384295513281	19420	59427	27790020	84418740
Japan	chr6	14240001	14260000	0.002988840887914	19420	13408	4486020	13885300
Europe	chr6	14260001	14280000	0.0040755924839711	19532	113914	27950292	84905604
Japan	chr6	14260001	14280000	0.0035404216235672	19532	15974	4511892	13965380
Europe	chr6	14280001	14300000	0.0029162541820654	19739	82374	28246509	85805433
Japan	chr6	14280001	14300000	0.002667056165207	19739	12161	4559709	14113385
Europe	chr6	14300001	14320000	0.0023559117603958	19714	66462	28210734	85696758
Japan	chr6	14300001	14320000	0.0021761404535067	19714	9910	4553934	14095510
Europe	chr6	14320001	14340000	0.003320448704798	19365	92014	27711315	84179655
Japan	chr6	14320001	14340000	0.0022189360686649	19365	9926	4473315	13845975
Europe	chr6	14340001	14360000	0.0042734490838012	18993	116148	27178983	82562571
Japan	chr6	14340001	14360000	0.0022250165987332	18993	9762	4387383	13579995
Japan	chr6	14360001	14380000	0.0035538289794406	19149	15720	4423398	13691556
Europe	chr6	14360001	14380000	0.0070332612892133	19149	192717	27400802	83242120
Europe	chr6	14380001	14400000	0.0108024374749669	18905	292225	27051765	82181325
Japan	chr6	14380001	14400000	0.0057320093289413	18905	25032	4367055	13517075
Europe	chr6	14400001	14420000	0.0048586628743709	19406	134925	27769986	84357882
Japan	chr6	14400001	14420000	0.0041471977471152	19406	18591	4482786	13875290
Europe	chr6	14420001	14440000	0.0090897339861317	19365	251888	27711262	84179708
Japan	chr6	14420001	14440000	0.0069912358061079	19365	31274	4473315	13845975
Europe	chr6	14440001	14460000	0.0133929184250737	18174	348306	26006729	79002643
Japan	chr6	14440001	14460000	0.0105070661681473	18174	44109	4198032	12994572
